dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	93124	id_130352	93112	id_130340
1.0	13234	id_19074	13157	id_18997
1.0	107137	id_149606	107061	id_149520
1.0	107121	id_149590	34024	id_48386
1.0	98779	id_138050	98744	id_138015
1.0	145739	id_203098	125281	id_174802
1.0	180855	id_251260	17095	id_24732
1.0	179110	id_248918	179051	id_248856
1.0	167113	id_232890	12852	id_18534
1.0	102947	id_143860	102782	id_143616
1.0	174223	id_242820	89762	id_126328
1.0	151417	id_211092	47334	id_67745
1.0	56731	id_80949	56730	id_80948
1.0	179110	id_248918	179035	id_248840
0.97	296	id_297	250	id_251
1.0	32142	id_45767	9588	id_14044
1.0	170346	id_237363	170328	id_237343
1.0	146870	id_204711	78287	id_111399
0.93	152280	id_212292	60355	id_85934
1.0	55178	id_78568	55138	id_78514
1.0	93503	id_130837	93472	id_130805
1.0	62439	id_88736	62437	id_88734
1.0	140327	id_195820	140310	id_195803
1.0	90590	id_127256	90517	id_127183
1.0	87183	id_123165	43082	id_61515
1.0	90517	id_127183	90317	id_126983
1.0	113986	id_159230	113962	id_159206
1.0	118659	id_165681	118532	id_165428
1.0	139283	id_194157	113057	id_157822
1.0	173066	id_241043	173049	id_241026
1.0	81313	id_115402	20678	id_29753
0.94	57179	id_81510	57149	id_81478
0.97	37052	id_53166	37048	id_53162
1.0	180145	id_250268	180116	id_250234
1.0	89756	id_126322	89647	id_126213
1.0	129708	id_181117	123325	id_172146
1.0	142631	id_198822	113380	id_158277
1.0	131122	id_183040	131116	id_183034
0.89	113270	id_158145	91025	id_127785
1.0	185080	id_257389	168	id_169
1.0	168683	id_235075	167113	id_232890
1.0	113986	id_159230	113943	id_159187
1.0	46443	id_66550	22478	id_32346
1.0	27353	id_38769	26637	id_37808
1.0	149073	id_207862	11755	id_17030
0.95	155827	id_217389	155823	id_217385
1.0	133969	id_186931	133944	id_186905
1.0	149088	id_207880	69866	id_98532
1.0	102042	id_142636	92865	id_130010
1.0	117631	id_164030	9674	id_14136
1.0	89719	id_126285	80500	id_114368
0.94	23818	id_34025	23817	id_34023
0.9	136196	id_189992	31268	id_44654
1.0	149088	id_207880	55217	id_78644
1.0	165657	id_230833	47678	id_68089
1.0	67223	id_95189	67216	id_95182
1.0	52513	id_74679	52504	id_74670
1.0	85151	id_120496	85131	id_120473
1.0	132938	id_185422	132845	id_185322
0.95	146887	id_204741	27340	id_38732
1.0	149075	id_207864	11721	id_16996
1.0	162102	id_226084	162050	id_225925
1.0	70151	id_98887	70134	id_98841
1.0	59779	id_85066	59733	id_85020
1.0	180108	id_250226	8836	id_12983
1.0	74665	id_106276	74662	id_106272
1.0	166889	id_232651	166885	id_232647
1.0	74665	id_106276	74663	id_106273
1.0	85074	id_120416	30201	id_42955
1.0	74665	id_106276	74664	id_106275
1.0	162102	id_226084	162048	id_225923
0.89	65657	id_92954	65457	id_92719
0.88	167011	id_232788	48813	id_69662
0.9	104708	id_146399	8017	id_11858
1.0	135366	id_188752	131748	id_183862
1.0	57839	id_82271	57806	id_82238
0.94	69195	id_97543	22546	id_32443
1.0	80403	id_114269	33741	id_47955
0.96	3282	id_4856	3223	id_4791
1.0	185022	id_257328	159682	id_222602
1.0	57839	id_82271	57811	id_82243
1.0	31391	id_44816	31390	id_44815
0.95	60904	id_86716	60896	id_86708
1.0	87185	id_123167	43084	id_61517
1.0	172587	id_240463	122709	id_171234
1.0	59167	id_84268	59163	id_84264
1.0	162972	id_227294	162842	id_227154
1.0	141608	id_197677	2989	id_4477
1.0	85534	id_120902	85424	id_120788
1.0	95416	id_133219	54415	id_77346
1.0	118938	id_166066	118848	id_165974
0.95	172829	id_240800	47604	id_68015
1.0	159498	id_222261	15756	id_22761
1.0	85761	id_121163	85758	id_121157
1.0	118554	id_165451	112725	id_157273
0.99	140720	id_196413	26483	id_37654
1.0	141608	id_197677	2994	id_4482
0.93	65657	id_92954	65483	id_92750
1.0	11906	id_17271	11902	id_17264
1.0	65274	id_92478	65159	id_92357
0.92	135642	id_189143	109266	id_152490
1.0	175232	id_244071	9674	id_14136
0.94	172406	id_240161	152292	id_212304
1.0	59548	id_84719	59493	id_84638
1.0	65274	id_92478	65162	id_92360
0.93	96168	id_134240	96161	id_134233
1.0	59165	id_84266	59156	id_84256
0.95	62357	id_88632	43948	id_62702
1.0	107956	id_150920	107944	id_150908
1.0	133899	id_186856	133839	id_186793
1.0	172256	id_239976	163633	id_228167
1.0	112640	id_157091	107309	id_149962
1.0	180860	id_251265	72656	id_103191
0.96	165323	id_230399	47890	id_68343
1.0	131230	id_183152	36619	id_52554
0.96	181819	id_252529	8041	id_11882
1.0	107303	id_149944	16310	id_23556
1.0	77503	id_109926	50441	id_71849
1.0	163551	id_228054	163550	id_228053
0.89	57122	id_81437	57121	id_81436
1.0	29031	id_41185	10396	id_15116
1.0	107043	id_149502	29521	id_41878
1.0	173210	id_241268	173186	id_241243
1.0	107644	id_150526	81974	id_116411
1.0	783	id_1019	700	id_936
1.0	38755	id_55378	38747	id_55370
1.0	155113	id_216178	100574	id_140622
1.0	5657	id_8392	5655	id_8386
1.0	127986	id_178655	127976	id_178645
1.0	185527	id_257958	7014	id_10441
1.0	146887	id_204741	122993	id_171756
1.0	32483	id_46204	32464	id_46184
1.0	161461	id_225043	141297	id_197190
1.0	103513	id_144834	103511	id_144819
0.96	181819	id_252529	8017	id_11858
1.0	127986	id_178655	127984	id_178653
0.9	160601	id_223908	48430	id_69184
1.0	142584	id_198774	142497	id_198686
1.0	176073	id_245201	110853	id_154833
1.0	164465	id_229190	164463	id_229188
1.0	178939	id_248662	117867	id_164331
0.88	128412	id_179233	128400	id_179221
1.0	175704	id_244733	175661	id_244690
1.0	174102	id_242692	160276	id_223428
1.0	172253	id_239966	117156	id_163409
1.0	185093	id_257404	185027	id_257333
1.0	149929	id_208980	2399	id_3433
1.0	38755	id_55378	38705	id_55327
1.0	149929	id_208980	2390	id_3424
1.0	179114	id_248922	179075	id_248880
1.0	38755	id_55378	38736	id_55358
1.0	78476	id_111599	59069	id_84088
1.0	102998	id_143952	102997	id_143951
1.0	174102	id_242692	160299	id_223457
0.9	64378	id_91214	5218	id_7738
0.98	69242	id_97590	22566	id_32463
1.0	179114	id_248922	179063	id_248868
0.99	6001	id_8828	5988	id_8813
0.88	96559	id_134706	2168	id_3123
1.0	13655	id_19720	13654	id_19719
1.0	32483	id_46204	32412	id_46128
1.0	161214	id_224792	46421	id_66473
1.0	154769	id_215679	154757	id_215667
0.9	142296	id_198484	21387	id_30784
1.0	116417	id_162521	116410	id_162463
1.0	116417	id_162521	116411	id_162465
1.0	116417	id_162521	116412	id_162471
0.98	60332	id_85895	60330	id_85891
1.0	123021	id_171803	113060	id_157830
1.0	92865	id_130010	47500	id_67911
1.0	114098	id_159344	113947	id_159191
0.98	178548	id_248257	156554	id_218491
0.89	113417	id_158314	34040	id_48425
1.0	178939	id_248662	46056	id_65762
1.0	114098	id_159344	113971	id_159215
1.0	122072	id_170277	29018	id_41172
1.0	157833	id_220218	157586	id_219916
1.0	121126	id_168978	55399	id_78883
1.0	169746	id_236601	21701	id_31230
1.0	151191	id_210773	107404	id_150088
1.0	92316	id_129461	74901	id_106560
0.94	90251	id_126902	15749	id_22754
0.88	128362	id_179169	96879	id_135352
1.0	90516	id_127182	90293	id_126959
1.0	109361	id_152588	109167	id_152389
1.0	84067	id_118954	84005	id_118892
1.0	84067	id_118954	84001	id_118887
1.0	43658	id_62229	12856	id_18538
1.0	129526	id_180827	129510	id_180810
1.0	44825	id_63990	44804	id_63967
1.0	84067	id_118954	84007	id_118894
1.0	44825	id_63990	44805	id_63968
0.94	187910	id_260988	61784	id_87894
1.0	142769	id_198968	142520	id_198710
0.98	178548	id_248257	156525	id_218373
1.0	114098	id_159344	113911	id_159154
1.0	151110	id_210685	9534	id_13988
1.0	57178	id_81509	57165	id_81495
1.0	65962	id_93347	18077	id_26342
1.0	161530	id_225120	34390	id_49433
1.0	84067	id_118954	84029	id_118916
1.0	60439	id_86029	7278	id_10836
1.0	143726	id_200381	143717	id_200372
1.0	139276	id_194109	77769	id_110439
1.0	50144	id_71501	50115	id_71472
1.0	84067	id_118954	84037	id_118924
1.0	141860	id_197945	59623	id_84878
0.96	165812	id_231007	165811	id_231006
1.0	84067	id_118954	84039	id_118926
0.88	144963	id_202023	22156	id_31819
1.0	178940	id_248663	40436	id_57646
1.0	61313	id_87313	7286	id_10860
0.97	73174	id_104219	27713	id_39549
1.0	84067	id_118954	84046	id_118933
1.0	57073	id_81375	57067	id_81365
1.0	123082	id_171868	123079	id_171865
1.0	178727	id_248436	135642	id_189143
0.94	59694	id_84980	46049	id_65748
1.0	114235	id_159492	114066	id_159310
0.99	123725	id_172560	72257	id_102658
1.0	119657	id_166902	119626	id_166869
1.0	113842	id_159082	113818	id_159058
1.0	114877	id_160354	114868	id_160345
0.97	167906	id_233899	167900	id_233893
1.0	124785	id_174150	98148	id_137056
1.0	171903	id_239556	139236	id_193981
1.0	3221	id_4789	3219	id_4787
1.0	28006	id_39872	28003	id_39869
0.98	95009	id_132700	25446	id_36310
1.0	76247	id_108362	76115	id_108230
0.89	45824	id_65405	43713	id_62284
1.0	38053	id_54527	38051	id_54518
1.0	8922	id_13072	8808	id_12950
0.98	178888	id_248607	156525	id_218373
1.0	140285	id_195761	140279	id_195755
1.0	84295	id_119420	84292	id_119417
1.0	90747	id_127436	90739	id_127428
1.0	60501	id_86158	7307	id_10930
1.0	90747	id_127436	90735	id_127424
1.0	171903	id_239556	139259	id_194042
1.0	90747	id_127436	90732	id_127421
0.98	178781	id_248490	156525	id_218373
1.0	109389	id_152617	109236	id_152460
0.98	178888	id_248607	156554	id_218491
0.96	96396	id_134500	96380	id_134484
1.0	114020	id_159264	113973	id_159217
0.88	73090	id_104125	73068	id_104102
1.0	90747	id_127436	90728	id_127417
1.0	90747	id_127436	90726	id_127415
1.0	90747	id_127436	90727	id_127416
1.0	90747	id_127436	90724	id_127413
1.0	69260	id_97609	69258	id_97606
1.0	136330	id_190177	7698	id_11526
1.0	176153	id_245299	119931	id_167240
0.9	69866	id_98532	27285	id_38598
0.94	132260	id_184477	132126	id_184342
1.0	146976	id_204859	146972	id_204855
1.0	154993	id_216019	21371	id_30768
1.0	172773	id_240741	132576	id_184976
0.95	117336	id_163634	117222	id_163519
1.0	119499	id_166733	7316	id_10952
1.0	180854	id_251259	171872	id_239525
0.95	104897	id_146595	104879	id_146577
1.0	139893	id_195150	27777	id_39614
1.0	146976	id_204859	146966	id_204849
1.0	146976	id_204859	146969	id_204852
1.0	173080	id_241059	173059	id_241036
1.0	86349	id_121910	86343	id_121904
1.0	51934	id_73725	51933	id_73724
0.97	148307	id_206698	77781	id_110493
1.0	4821	id_7234	4781	id_7153
1.0	38053	id_54527	38016	id_54471
1.0	38053	id_54527	38017	id_54473
1.0	38053	id_54527	38015	id_54470
1.0	159082	id_221774	136152	id_189947
1.0	146974	id_204857	118435	id_165281
1.0	90601	id_127267	90443	id_127109
1.0	155117	id_216186	126589	id_176437
1.0	177335	id_246750	127253	id_177584
1.0	126589	id_176437	105765	id_147781
1.0	132260	id_184477	132156	id_184372
0.91	114582	id_159860	42753	id_61095
0.93	88546	id_124867	80173	id_113928
1.0	177335	id_246750	127281	id_177614
1.0	59861	id_85148	59755	id_85042
1.0	98673	id_137937	98671	id_137928
0.94	167169	id_232946	46038	id_65714
0.98	178781	id_248490	156554	id_218491
1.0	12461	id_18003	12435	id_17976
1.0	177335	id_246750	127271	id_177604
1.0	182885	id_254233	182853	id_254189
1.0	126589	id_176437	105768	id_147805
1.0	143146	id_199612	97188	id_135735
1.0	83966	id_118851	83965	id_118850
1.0	143146	id_199612	97186	id_135733
1.0	67501	id_95524	5696	id_8471
1.0	83966	id_118851	83964	id_118849
1.0	83966	id_118851	83961	id_118846
1.0	83966	id_118851	83962	id_118847
1.0	83966	id_118851	83960	id_118845
1.0	186576	id_259284	17605	id_25534
1.0	142472	id_198661	142411	id_198599
1.0	169293	id_236049	169291	id_236047
1.0	186570	id_259278	25470	id_36338
1.0	91844	id_128950	62656	id_89091
1.0	177368	id_246787	170068	id_237051
1.0	83966	id_118851	83958	id_118843
1.0	83966	id_118851	83957	id_118842
1.0	83966	id_118851	83954	id_118839
1.0	83966	id_118851	83952	id_118837
1.0	83966	id_118851	83953	id_118838
1.0	57839	id_82271	57714	id_82146
0.94	154993	id_216019	70365	id_99367
1.0	123277	id_172071	123258	id_172051
1.0	179122	id_248930	178968	id_248773
1.0	102049	id_142644	92272	id_129417
1.0	45254	id_64563	45239	id_64548
1.0	159082	id_221774	136182	id_189977
1.0	119482	id_166649	28607	id_40623
1.0	161166	id_224731	46055	id_65760
1.0	30542	id_43482	30539	id_43479
0.92	29402	id_41748	12856	id_18538
1.0	68968	id_97303	63616	id_90200
1.0	82317	id_116835	82296	id_116814
1.0	63043	id_89522	63039	id_89518
1.0	74711	id_106325	74648	id_106254
1.0	161531	id_225121	68506	id_96722
0.88	161457	id_225039	64378	id_91214
1.0	92173	id_129309	92116	id_129252
1.0	74711	id_106325	74671	id_106282
1.0	161345	id_224927	99272	id_138789
1.0	111788	id_156009	85689	id_121059
1.0	139272	id_194092	46398	id_66410
0.97	174579	id_243303	78823	id_112060
1.0	178945	id_248691	162345	id_226432
1.0	57660	id_82068	15756	id_22761
1.0	116018	id_161785	107199	id_149671
1.0	48638	id_69472	48632	id_69462
1.0	76142	id_108257	76076	id_108190
1.0	146887	id_204741	146870	id_204711
0.92	81962	id_116399	81888	id_116324
1.0	125233	id_174688	83342	id_118052
1.0	14799	id_21430	14784	id_21415
0.9	140900	id_196602	94756	id_132429
1.0	147685	id_205703	147650	id_205658
1.0	88087	id_124311	87966	id_124186
1.0	155109	id_216166	77787	id_110525
0.9	182495	id_253562	116334	id_162292
1.0	125281	id_174802	30639	id_43664
0.95	144451	id_201489	32148	id_45773
1.0	42730	id_61047	42662	id_60979
1.0	142635	id_198826	142539	id_198729
1.0	91640	id_128644	91582	id_128586
1.0	116277	id_162174	116260	id_162140
1.0	47448	id_67859	11776	id_17070
1.0	151524	id_211199	151490	id_211165
1.0	107321	id_150000	91765	id_128848
1.0	186468	id_259146	90024	id_126655
0.99	174641	id_243365	135642	id_189143
1.0	21676	id_31203	21636	id_31162
0.9	82701	id_117250	54329	id_77180
1.0	104670	id_146361	74911	id_106621
1.0	113056	id_157819	91314	id_128293
0.91	178914	id_248633	80105	id_113860
1.0	115614	id_161236	115589	id_161211
1.0	113619	id_158542	83941	id_118822
1.0	107297	id_149933	3900	id_5800
1.0	108209	id_151260	108208	id_151259
0.89	50234	id_71635	37394	id_53698
1.0	132587	id_184998	46055	id_65760
1.0	107080	id_149545	106839	id_149294
1.0	46671	id_66854	32871	id_46679
1.0	44825	id_63990	44766	id_63921
1.0	77426	id_109829	77360	id_109752
1.0	44825	id_63990	44763	id_63917
1.0	184626	id_256834	145859	id_203246
1.0	46866	id_67059	46833	id_67023
1.0	48638	id_69472	48582	id_69405
1.0	150010	id_209070	149995	id_209055
1.0	38016	id_54471	38015	id_54470
1.0	17248	id_24919	9526	id_13979
1.0	120455	id_167988	81824	id_116238
1.0	110215	id_153878	110170	id_153831
0.94	167169	id_232946	12856	id_18538
1.0	69868	id_98535	7317	id_10955
0.93	174641	id_243365	159443	id_222190
1.0	114169	id_159419	114008	id_159252
1.0	41263	id_58720	41244	id_58701
0.95	41279	id_58738	41118	id_58575
1.0	110215	id_153878	110182	id_153843
1.0	48672	id_69514	8465	id_12503
1.0	161109	id_224666	18446	id_26805
1.0	135131	id_188498	73342	id_104426
0.95	130583	id_182262	32145	id_45770
1.0	144200	id_201076	82920	id_117502
0.97	80191	id_113946	27729	id_39565
1.0	178947	id_248699	161420	id_225002
1.0	41263	id_58720	41214	id_58671
1.0	158083	id_220570	144279	id_201173
0.93	20705	id_29780	7638	id_11466
0.99	47000	id_67310	46998	id_67308
1.0	123014	id_171792	7343	id_11054
1.0	8983	id_13140	8851	id_12998
0.93	47191	id_67510	47043	id_67354
1.0	178955	id_248732	121126	id_168978
1.0	161175	id_224742	119479	id_166639
1.0	31407	id_44832	31394	id_44819
1.0	169741	id_236594	21697	id_31224
1.0	123014	id_171792	7339	id_11044
1.0	161416	id_224998	156553	id_218485
1.0	144099	id_200961	30618	id_43620
1.0	24208	id_34540	24172	id_34504
1.0	146847	id_204668	140994	id_196782
1.0	85113	id_120455	85076	id_120418
1.0	155017	id_216049	87366	id_123437
1.0	166698	id_232295	166635	id_232223
1.0	86274	id_121810	58434	id_83168
1.0	124778	id_174109	32010	id_45632
1.0	171907	id_239560	92272	id_129417
1.0	110126	id_153781	110092	id_153747
1.0	57825	id_82257	57741	id_82173
1.0	150233	id_209333	150158	id_209258
0.96	148	id_148	111	id_111
1.0	66632	id_94278	12855	id_18537
1.0	114193	id_159443	114153	id_159403
1.0	41263	id_58720	41250	id_58707
1.0	152521	id_212612	7313	id_10945
1.0	175997	id_245100	175976	id_245076
1.0	113963	id_159207	113926	id_159169
1.0	92482	id_129627	62707	id_89144
1.0	77221	id_109551	9301	id_13703
1.0	136371	id_190224	123498	id_172323
1.0	138703	id_193190	47353	id_67764
1.0	90590	id_127256	90317	id_126983
1.0	107322	id_150004	27640	id_39312
1.0	62105	id_88332	62005	id_88213
1.0	86294	id_121831	86266	id_121802
1.0	184384	id_256549	184343	id_256508
1.0	185716	id_258154	185680	id_258118
1.0	77761	id_110420	7278	id_10836
0.91	161461	id_225043	131732	id_183846
0.88	47459	id_67870	7593	id_11421
0.92	151445	id_211120	151378	id_211053
1.0	145490	id_202720	145394	id_202623
1.0	105764	id_147777	94825	id_132499
1.0	139277	id_194111	77763	id_110426
0.9	114169	id_159419	114091	id_159337
1.0	62332	id_88586	62200	id_88427
1.0	171657	id_239262	117865	id_164312
1.0	1550	id_2222	1542	id_2213
1.0	114043	id_159287	113946	id_159190
1.0	177384	id_246803	177363	id_246782
1.0	156706	id_218680	147331	id_205275
1.0	67886	id_95926	67827	id_95865
1.0	69809	id_98412	46021	id_65679
1.0	92136	id_129272	92135	id_129271
1.0	2994	id_4482	2989	id_4477
1.0	178957	id_248736	119477	id_166636
1.0	32063	id_45687	32059	id_45683
1.0	151282	id_210935	151279	id_210932
1.0	38755	id_55378	38689	id_55311
1.0	37520	id_53835	37511	id_53826
1.0	112633	id_157078	106860	id_149316
1.0	155126	id_216311	124307	id_173420
1.0	98112	id_137013	98048	id_136949
1.0	84067	id_118954	84056	id_118943
1.0	178957	id_248736	119491	id_166685
1.0	84067	id_118954	84054	id_118941
1.0	171903	id_239556	154993	id_216019
1.0	50045	id_71402	50002	id_71359
1.0	84067	id_118954	84060	id_118947
0.97	92136	id_129272	92028	id_129164
0.95	161456	id_225038	78426	id_111549
0.93	91939	id_129046	15750	id_22755
1.0	175619	id_244647	37457	id_53771
1.0	132136	id_184352	111825	id_156086
1.0	76376	id_108491	76031	id_108145
1.0	92174	id_129310	92068	id_129204
1.0	121812	id_169965	121811	id_169964
1.0	169350	id_236120	86715	id_122452
0.92	151445	id_211120	151402	id_211077
0.89	45824	id_65405	43644	id_62215
1.0	143410	id_200038	143351	id_199973
1.0	59664	id_84940	52300	id_74420
1.0	21817	id_31348	21693	id_31220
1.0	129286	id_180431	27154	id_38465
1.0	135407	id_188803	135399	id_188794
0.93	174365	id_242992	134418	id_187518
0.97	92136	id_129272	92078	id_129214
1.0	63856	id_90563	22200	id_31913
1.0	57683	id_82095	57679	id_82091
1.0	180103	id_250221	169350	id_236120
1.0	90601	id_127267	90553	id_127219
1.0	44123	id_62918	44092	id_62887
1.0	111930	id_156193	111915	id_156178
1.0	46390	id_66401	7315	id_10951
1.0	142802	id_199005	142790	id_198992
1.0	176099	id_245234	99923	id_139644
1.0	161182	id_224749	72684	id_103295
1.0	142802	id_199005	142795	id_198998
1.0	46671	id_66854	7564	id_11392
1.0	19921	id_28875	19900	id_28854
1.0	164293	id_228968	164264	id_228900
1.0	116539	id_162686	110286	id_153950
0.92	169351	id_236121	64040	id_90782
0.99	181819	id_252529	135642	id_189143
1.0	178285	id_247902	81978	id_116415
1.0	23018	id_32991	23015	id_32988
0.88	109050	id_152256	109021	id_152224
1.0	119108	id_166247	119057	id_166194
1.0	126104	id_175780	126095	id_175771
1.0	54590	id_77665	54573	id_77642
0.9	139422	id_194360	139394	id_194327
1.0	135132	id_188499	73345	id_104429
1.0	104149	id_145669	75246	id_107133
1.0	131198	id_183120	36566	id_52501
